
Standard & Poors 500 Index,Last: 3765.79,Change:  -25.14
"Date: October 5, 2022 at 1:16 PM EDT",Bid: 3765.29,Ask: 3766.6001,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Oct 21 2022,SPXW221021C03165000,0,0,603.2,607.4,0,0.4206,0.9783,0.0001,0,3165.00,SPXW221021P03165000,3.4,0,2.6,2.75,0,0.4193,-0.0215,0.0001,14
Fri Oct 21 2022,SPX221021C03170000,0,0,592.9,605.1,0,0.3809,0.979,0.0001,0,3170.00,SPX221021P03170000,6.26,0,2.45,2.6,0,0.4158,-0.0207,0.0001,978
Fri Oct 21 2022,SPXW221021C03170000,0,0,598,602.5,0,0.4135,0.9778,0.0002,0,3170.00,SPXW221021P03170000,3.1,0,2.65,2.8,0,0.4172,-0.022,0.0002,252
Fri Oct 21 2022,SPX221021C03175000,660.75,0,590.1,602.4,0,0.4377,0.9786,0.0002,1,3175.00,SPX221021P03175000,2.75,-0.25,2.5,2.65,23,0.4138,-0.0212,0.0002,4643
Fri Oct 21 2022,SPXW221021C03175000,730.74,0,593.1,597.5,0,0.4137,0.9773,0.0002,1,3175.00,SPXW221021P03175000,3.86,0,2.7,2.85,0,0.4152,-0.0224,0.0002,3740
Fri Oct 21 2022,SPX221021C03180000,0,0,585.2,597.1,0,0.4321,0.9781,0.0002,3,3180.00,SPX221021P03180000,3.2,0.175,2.55,2.7,15,0.4118,-0.0217,0.0002,655
Fri Oct 21 2022,SPXW221021C03180000,0,0,588.2,592.6,0,0.4127,0.9768,0.0002,0,3180.00,SPXW221021P03180000,6.7,0,2.8,2.9,0,0.4137,-0.0229,0.0002,898
Fri Oct 21 2022,SPX221021C03185000,0,0,578.1,590.3,0,0.378,0.9776,0.0002,0,3185.00,SPX221021P03185000,6.6,0,2.6,2.75,0,0.4098,-0.0222,0.0002,10
Fri Oct 21 2022,SPXW221021C03185000,0,0,583.2,587.5,0,0.408,0.9763,0.0002,0,3185.00,SPXW221021P03185000,3.3,0,2.85,2.95,0,0.4116,-0.0234,0.0002,25
Fri Oct 21 2022,SPX221021C03190000,0,0,575.3,585.3,0,0.4061,0.9771,0.0002,0,3190.00,SPX221021P03190000,2.85,-0.25,2.65,2.8,1003,0.4077,-0.0226,0.0002,10361
Fri Oct 21 2022,SPXW221021C03190000,0,0,578.3,582.6,0,0.4069,0.9758,0.0002,0,3190.00,SPXW221021P03190000,3.9,0,2.9,3,0,0.4095,-0.024,0.0002,179
Fri Oct 21 2022,SPX221021C03195000,0,0,570.4,580.7,0,0.4085,0.9766,0.0002,0,3195.00,SPX221021P03195000,6.73,0,2.7,2.85,0,0.4056,-0.0232,0.0002,2
Fri Oct 21 2022,SPXW221021C03195000,0,0,573.6,577.8,0,0.4091,0.9752,0.0002,0,3195.00,SPXW221021P03195000,7.3,0,2.95,3.1,0,0.4079,-0.0245,0.0002,50
Fri Oct 21 2022,SPX221021C03200000,580.18,0,565.7,574.5,0,0.3942,0.9761,0.0002,17,3200.00,SPX221021P03200000,2.95,-0.25,2.8,2.9,315,0.4041,-0.0237,0.0002,24534
Fri Oct 21 2022,SPXW221021C03200000,447.22,0,568.5,572.7,0,0.4034,0.9747,0.0002,22,3200.00,SPXW221021P03200000,3.1,-0.4,3,3.2,111,0.4062,-0.025,0.0002,3192
Fri Oct 21 2022,SPX221021C03205000,0,0,560.6,570.8,0,0.4049,0.9755,0.0002,0,3205.00,SPX221021P03205000,4,0,2.85,3,0,0.4019,-0.0242,0.0002,2
Fri Oct 21 2022,SPXW221021C03205000,0,0,563.5,567.8,0,0.401,0.9741,0.0002,0,3205.00,SPXW221021P03205000,7.6,0,3.1,3.2,0,0.404,-0.0256,0.0002,9
Fri Oct 21 2022,SPX221021C03210000,0,0,555.6,565.8,0,0.4014,0.975,0.0002,0,3210.00,SPX221021P03210000,3.4,0,2.9,3.1,1,0.4009,-0.0248,0.0002,1553
Fri Oct 21 2022,SPXW221021C03210000,0,0,558.6,562.9,0,0.3997,0.9735,0.0002,0,3210.00,SPXW221021P03210000,12.4,0,3.1,3.3,0,0.4018,-0.0262,0.0002,167
Fri Oct 21 2022,SPX221021C03215000,0,0,550.7,560.9,0,0.4001,0.9744,0.0002,3,3215.00,SPX221021P03215000,4.02,0,2.95,3.1,0,0.3981,-0.0254,0.0002,41
Fri Oct 21 2022,SPXW221021C03215000,0,0,553.7,558,0,0.3984,0.9729,0.0002,0,3215.00,SPXW221021P03215000,17.15,0,3.2,3.4,0,0.4005,-0.0268,0.0002,9
Fri Oct 21 2022,SPX221021C03220000,0,0,545.8,557.9,0,0.417,0.9738,0.0002,0,3220.00,SPX221021P03220000,3.7,0,3,3.2,0,0.3964,-0.026,0.0002,1189
Fri Oct 21 2022,SPXW221021C03220000,0,0,548.8,553,0,0.3959,0.9723,0.0002,0,3220.00,SPXW221021P03220000,4.1,0.35,3.3,3.4,15,0.3982,-0.0274,0.0002,423
Fri Oct 21 2022,SPX221021C03225000,493.45,0,540.9,551,0,0.3962,0.9732,0.0002,7,3225.00,SPX221021P03225000,3.3,-0.3,3.1,3.3,452,0.3952,-0.0266,0.0002,4895
Fri Oct 21 2022,SPXW221021C03225000,0,0,543.8,548.1,0,0.3935,0.9716,0.0002,0,3225.00,SPXW221021P03225000,4.19,0,3.3,3.5,0,0.3959,-0.0281,0.0002,704
Fri Oct 21 2022,SPX221021C03230000,0,0,536,546,0,0.3937,0.9725,0.0002,0,3230.00,SPX221021P03230000,15.5,0,3.1,3.3,0,0.3919,-0.0272,0.0002,1071
Fri Oct 21 2022,SPXW221021C03230000,0,0,538.9,543.3,0,0.393,0.971,0.0002,0,3230.00,SPXW221021P03230000,4,0,3.4,3.6,0,0.3945,-0.0288,0.0002,228
Fri Oct 21 2022,SPX221021C03235000,0,0,531.1,541.1,0,0.3922,0.9719,0.0002,0,3235.00,SPX221021P03235000,4,0.3,3.2,3.4,50,0.3906,-0.0279,0.0002,69
Fri Oct 21 2022,SPXW221021C03235000,0,0,534,538.3,0,0.3905,0.9703,0.0002,15,3235.00,SPXW221021P03235000,14.75,0,3.5,3.6,0,0.3922,-0.0294,0.0002,64
Fri Oct 21 2022,SPX221021C03240000,0,0,526.2,536.9,0,0.3973,0.9712,0.0002,0,3240.00,SPX221021P03240000,6.5,0,3.3,3.5,0,0.3892,-0.0286,0.0002,391
Fri Oct 21 2022,SPXW221021C03240000,0,0,529.1,533.6,0,0.3889,0.9696,0.0002,0,3240.00,SPXW221021P03240000,7.85,0,3.6,3.7,0,0.3907,-0.0302,0.0002,115
Fri Oct 21 2022,SPX221021C03245000,0,0,521.3,531.2,0,0.3881,0.9705,0.0002,0,3245.00,SPX221021P03245000,13.4,0,3.3,3.5,0,0.3869,-0.0293,0.0002,99
Fri Oct 21 2022,SPXW221021C03245000,0,0,524.2,528.6,0,0.3882,0.9689,0.0002,0,3245.00,SPXW221021P03245000,7.8,0,3.6,3.8,0,0.3883,-0.0309,0.0002,78
Fri Oct 21 2022,SPX221021C03250000,460.51,0,516.5,525.2,0,0.3767,0.9698,0.0002,15,3250.00,SPX221021P03250000,4.6,0.6,3.4,3.6,16,0.3845,-0.03,0.0002,9120
Fri Oct 21 2022,SPXW221021C03250000,401.32,0,519.3,523.6,0,0.3856,0.9681,0.0002,22,3250.00,SPXW221021P03250000,4.04,-0.21,3.7,3.9,3,0.3868,-0.0316,0.0002,3080
Fri Oct 21 2022,SPX221021C03255000,0,0,511.5,521.1,0,0.3821,0.969,0.0002,0,3255.00,SPX221021P03255000,4.29,0.19,3.5,3.7,2,0.383,-0.0308,0.0002,35
Fri Oct 21 2022,SPXW221021C03255000,0,0,514.4,518.7,0,0.3839,0.9673,0.0002,0,3255.00,SPXW221021P03255000,4.7,0,3.8,4,0,0.3852,-0.0324,0.0002,48
Fri Oct 21 2022,SPX221021C03260000,0,0,506.6,516.2,0,0.3804,0.9682,0.0002,0,3260.00,SPX221021P03260000,4,0,3.6,3.8,0,0.3815,-0.0315,0.0002,394
Fri Oct 21 2022,SPXW221021C03260000,0,0,509.6,513.9,0,0.383,0.9665,0.0002,0,3260.00,SPXW221021P03260000,5.5,1.1,3.9,4.1,2,0.3836,-0.0332,0.0002,202
Fri Oct 21 2022,SPX221021C03265000,0,0,501.7,511.3,0,0.3787,0.9674,0.0002,0,3265.00,SPX221021P03265000,4.2,0,3.7,3.9,0,0.3799,-0.0323,0.0002,11
Fri Oct 21 2022,SPXW221021C03265000,0,0,504.6,509,0,0.3812,0.9657,0.0002,0,3265.00,SPXW221021P03265000,5.7,1.2,4,4.2,30,0.3819,-0.0341,0.0002,54
Fri Oct 21 2022,SPX221021C03270000,0,0,496.8,506.4,0,0.3769,0.9666,0.0002,0,3270.00,SPX221021P03270000,4.6,0,3.8,4,0,0.3783,-0.0332,0.0002,1304
Fri Oct 21 2022,SPXW221021C03270000,0,0,499.7,504.1,0,0.3794,0.9648,0.0003,0,3270.00,SPXW221021P03270000,5.8,1.2,4.1,4.3,2,0.3801,-0.0349,0.0003,78
Fri Oct 21 2022,SPX221021C03275000,796.18,0,491.7,501.5,0,0.3734,0.9658,0.0002,10,3275.00,SPX221021P03275000,4.62,0.22,3.9,4.1,26,0.3766,-0.034,0.0002,5676
Fri Oct 21 2022,SPXW221021C03275000,353.89,0,494.8,499.3,0,0.3767,0.9639,0.0003,27,3275.00,SPXW221021P03275000,5.5,0,4.2,4.4,0,0.3784,-0.0358,0.0003,435
Fri Oct 21 2022,SPX221021C03280000,0,0,487,496.6,0,0.3733,0.9649,0.0003,0,3280.00,SPX221021P03280000,4.8,0,4,4.2,0,0.3749,-0.0349,0.0003,873
Fri Oct 21 2022,SPXW221021C03280000,463.1,0,490,494.4,0,0.3756,0.963,0.0003,1,3280.00,SPXW221021P03280000,5.4,0,4.3,4.5,0,0.3766,-0.0367,0.0003,262
Fri Oct 21 2022,SPX221021C03285000,0,0,482.1,493.1,0,0.3825,0.964,0.0003,0,3285.00,SPX221021P03285000,5.1,0.5,4.1,4.3,2,0.3731,-0.0358,0.0003,60
Fri Oct 21 2022,SPXW221021C03285000,0,0,485.1,489.3,0,0.3736,0.962,0.0003,0,3285.00,SPXW221021P03285000,19.8,0,4.4,4.6,0,0.3747,-0.0377,0.0003,58
Fri Oct 21 2022,SPX221021C03290000,395.39,0,477.1,486.7,0,0.3679,0.963,0.0003,1,3290.00,SPX221021P03290000,5.1,0,4.2,4.4,0,0.3713,-0.0367,0.0003,1389
Fri Oct 21 2022,SPXW221021C03290000,0,0,480.2,484.6,0,0.3716,0.9611,0.0003,0,3290.00,SPXW221021P03290000,5.9,0.8,4.5,4.7,57,0.3728,-0.0387,0.0003,394
Fri Oct 21 2022,SPX221021C03295000,0,0,471.9,483.6,0,0.3775,0.962,0.0003,0,3295.00,SPX221021P03295000,4.6,0,4.3,4.5,0,0.3694,-0.0377,0.0003,516
Fri Oct 21 2022,SPXW221021C03295000,0,0,475.3,479.7,0,0.371,0.96,0.0003,0,3295.00,SPXW221021P03295000,10.8,0,4.6,4.8,0,0.3709,-0.0397,0.0003,89
Fri Oct 21 2022,SPX221021C03300000,386.59,0,467.6,476.3,0,0.3616,0.961,0.0003,35,3300.00,SPX221021P03300000,4.7,-0.3,4.4,4.6,858,0.3675,-0.0387,0.0003,50774
Fri Oct 21 2022,SPXW221021C03300000,371.49,0,470.5,474.9,0,0.369,0.959,0.0003,8,3300.00,SPXW221021P03300000,4.7,-0.6,4.8,4.9,165,0.3696,-0.0408,0.0003,2240
Fri Oct 21 2022,SPX221021C03305000,0,0,462.2,473.9,0,0.3746,0.96,0.0003,0,3305.00,SPX221021P03305000,6,0,4.5,4.7,0,0.3656,-0.0398,0.0003,227
Fri Oct 21 2022,SPXW221021C03305000,0,0,465.6,469.8,0,0.3668,0.9579,0.0003,0,3305.00,SPXW221021P03305000,5.55,0,4.9,5.1,0,0.3684,-0.0418,0.0003,117
Fri Oct 21 2022,SPX221021C03310000,762.12,0,457.8,467.4,0,0.3645,0.9589,0.0003,1,3310.00,SPX221021P03310000,6.4,1.2,4.6,4.8,1,0.3636,-0.0409,0.0003,3018
Fri Oct 21 2022,SPXW221021C03310000,0,0,460.7,465.1,0,0.3661,0.9568,0.0003,0,3310.00,SPXW221021P03310000,5.4,0,5,5.2,0,0.3663,-0.043,0.0003,328
Fri Oct 21 2022,SPX221021C03315000,0,0,452.5,464.1,0,0.3707,0.9578,0.0003,0,3315.00,SPX221021P03315000,5.1,0,4.8,5,0,0.363,-0.042,0.0003,503
Fri Oct 21 2022,SPXW221021C03315000,0,0,455.9,460.1,0,0.3639,0.9556,0.0003,0,3315.00,SPXW221021P03315000,6,0.3,5.1,5.3,28,0.3642,-0.0441,0.0003,47
Fri Oct 21 2022,SPX221021C03320000,0,0,447.7,459.3,0,0.3697,0.9566,0.0003,0,3320.00,SPX221021P03320000,12.75,0,4.9,5.1,0,0.361,-0.0431,0.0003,2613
Fri Oct 21 2022,SPXW221021C03320000,0,0,451.3,455.4,0,0.365,0.9544,0.0003,0,3320.00,SPXW221021P03320000,7,1.1,5.3,5.5,1,0.3634,-0.0453,0.0003,307
Fri Oct 21 2022,SPX221021C03325000,341.71,0,443.2,452.8,0,0.3593,0.9554,0.0003,1,3325.00,SPX221021P03325000,5.97,0.37,5,5.2,37,0.3589,-0.0443,0.0003,8949
Fri Oct 21 2022,SPXW221021C03325000,357.66,0,446.2,450.6,0,0.3607,0.9532,0.0003,55,3325.00,SPXW221021P03325000,5.5,-0.5,5.4,5.6,40,0.3612,-0.0466,0.0003,1411
Fri Oct 21 2022,SPX221021C03330000,0,0,438.5,447.9,0,0.3584,0.9542,0.0003,0,3330.00,SPX221021P03330000,6.2,0,5.2,5.4,0,0.3581,-0.0456,0.0003,958
Fri Oct 21 2022,SPXW221021C03330000,0,0,441.4,445.6,0,0.3597,0.9519,0.0004,0,3330.00,SPXW221021P03330000,7.3,1.1,5.6,5.7,3,0.3597,-0.0479,0.0004,195
Fri Oct 21 2022,SPX221021C03335000,0,0,433.6,443.1,0,0.3568,0.9529,0.0004,0,3335.00,SPX221021P03335000,12.15,0,5.3,5.5,0,0.3559,-0.0468,0.0004,120
Fri Oct 21 2022,SPXW221021C03335000,0,0,436.5,440.8,0,0.358,0.9506,0.0004,0,3335.00,SPXW221021P03335000,6.7,0,5.7,5.9,0,0.358,-0.0492,0.0004,76
Fri Oct 21 2022,SPX221021C03340000,0,0,427.9,439.9,0,0.3601,0.9516,0.0004,0,3340.00,SPX221021P03340000,6.35,0,5.5,5.7,0,0.3549,-0.0482,0.0004,854
Fri Oct 21 2022,SPXW221021C03340000,357.56,0,431.7,435.9,0,0.3562,0.9492,0.0004,1,3340.00,SPXW221021P03340000,7,0,5.9,6.1,0,0.357,-0.0506,0.0004,1816
Fri Oct 21 2022,SPX221021C03345000,0,0,423.5,433.4,0,0.3507,0.9502,0.0004,0,3345.00,SPX221021P03345000,13.2,0,5.6,5.8,0,0.3527,-0.0495,0.0004,14
Fri Oct 21 2022,SPXW221021C03345000,0,0,426.9,431.1,0,0.3549,0.9478,0.0004,0,3345.00,SPXW221021P03345000,7.3,0,6.1,6.2,0,0.3552,-0.052,0.0004,49
Fri Oct 21 2022,SPX221021C03350000,445.83,0,419.2,427.7,0,0.3471,0.9488,0.0004,25,3350.00,SPX221021P03350000,5.8,-0.6,5.8,6,104,0.3516,-0.051,0.0004,7471
Fri Oct 21 2022,SPXW221021C03350000,287.63,0,422.1,426.3,0,0.3536,0.9463,0.0004,7,3350.00,SPXW221021P03350000,6.3,-0.55,6.2,6.4,1120,0.3534,-0.0535,0.0004,4346
Fri Oct 21 2022,SPX221021C03355000,441.32,0,414.3,423.7,0,0.3502,0.9473,0.0004,3,3355.00,SPX221021P03355000,6.2,0,6,6.2,0,0.3504,-0.0524,0.0004,336
Fri Oct 21 2022,SPXW221021C03355000,0,0,417.3,421.5,0,0.3523,0.9448,0.0004,0,3355.00,SPXW221021P03355000,7,0,6.4,6.6,0,0.3522,-0.055,0.0004,232
Fri Oct 21 2022,SPX221021C03360000,0,0,409.1,418.8,0,0.3459,0.9458,0.0004,0,3360.00,SPX221021P03360000,6.4,0,6.1,6.3,0,0.348,-0.054,0.0004,524
Fri Oct 21 2022,SPXW221021C03360000,0,0,412.5,416.9,0,0.3508,0.9432,0.0004,0,3360.00,SPXW221021P03360000,8,0.8,6.6,6.8,6,0.3508,-0.0566,0.0004,343
Fri Oct 21 2022,SPX221021C03365000,0,0,404.8,414,0,0.3475,0.9442,0.0004,3,3365.00,SPX221021P03365000,6.7,0,6.3,6.5,0,0.3467,-0.0555,0.0004,423
Fri Oct 21 2022,SPXW221021C03365000,0,0,407.8,411.9,0,0.3499,0.9416,0.0004,0,3365.00,SPXW221021P03365000,7.8,0,6.8,7,0,0.3494,-0.0582,0.0004,157
Fri Oct 21 2022,SPX221021C03370000,0,0,399.2,409.2,0,0.3415,0.9426,0.0004,0,3370.00,SPX221021P03370000,7.6,0,6.5,6.7,0,0.3454,-0.0572,0.0004,617
Fri Oct 21 2022,SPXW221021C03370000,346.29,0,402.9,407.1,0,0.3478,0.9399,0.0004,1,3370.00,SPXW221021P03370000,8.92,1.32,7,7.2,1,0.348,-0.0599,0.0004,680
Fri Oct 21 2022,SPX221021C03375000,293.83,0,394.4,404.4,0,0.34,0.9409,0.0004,4,3375.00,SPX221021P03375000,7,-0.4,6.7,6.9,6,0.344,-0.0588,0.0004,3892
Fri Oct 21 2022,SPXW221021C03375000,312.84,0,398.1,402.5,0,0.3462,0.9381,0.0004,27,3375.00,SPXW221021P03375000,9.17,1.27,7.2,7.4,14,0.3464,-0.0616,0.0004,3236
Fri Oct 21 2022,SPX221021C03380000,0,0,390.5,399.6,0,0.3434,0.9392,0.0004,0,3380.00,SPX221021P03380000,9.57,2.02,6.9,7.1,1,0.3425,-0.0606,0.0004,1217
Fri Oct 21 2022,SPXW221021C03380000,0,0,393.4,397.7,0,0.3455,0.9363,0.0004,0,3380.00,SPXW221021P03380000,8.1,0,7.5,7.6,0,0.3454,-0.0634,0.0004,234
Fri Oct 21 2022,SPX221021C03385000,0,0,385.7,394.8,0,0.3418,0.9374,0.0005,0,3385.00,SPX221021P03385000,7.51,-0.29,7.1,7.3,1,0.3409,-0.0624,0.0005,711
Fri Oct 21 2022,SPXW221021C03385000,0,0,388.6,393,0,0.3438,0.9345,0.0005,0,3385.00,SPXW221021P03385000,8.24,-0.06,7.7,7.9,3,0.3442,-0.0652,0.0005,342
Fri Oct 21 2022,SPX221021C03390000,402.23,0,380.9,390,0,0.3401,0.9355,0.0005,2,3390.00,SPX221021P03390000,7.6,0,7.4,7.6,0,0.3403,-0.0642,0.0005,450
Fri Oct 21 2022,SPXW221021C03390000,0,0,383.9,388.2,0,0.3425,0.9326,0.0005,0,3390.00,SPXW221021P03390000,8.5,0,7.9,8.1,0,0.3425,-0.0672,0.0005,291
Fri Oct 21 2022,SPX221021C03395000,0,0,376.2,385.3,0,0.3393,0.9336,0.0005,0,3395.00,SPX221021P03395000,7.99,-0.26,7.6,7.8,2,0.3386,-0.0662,0.0005,391
Fri Oct 21 2022,SPXW221021C03395000,0,0,379.1,383.3,0,0.3411,0.9306,0.0005,0,3395.00,SPXW221021P03395000,8.95,0,8.2,8.4,0,0.3417,-0.0691,0.0005,196
Fri Oct 21 2022,SPX221021C03400000,392.68,0,371.6,379.8,0,0.335,0.9316,0.0005,33,3400.00,SPX221021P03400000,8,-0.5,7.9,8.1,550,0.3379,-0.0682,0.0005,30204
Fri Oct 21 2022,SPXW221021C03400000,298.52,0,374.4,378.6,0,0.3401,0.9286,0.0005,50,3400.00,SPXW221021P03400000,9.06,-0.04,8.4,8.6,453,0.3403,-0.0712,0.0005,3980
Fri Oct 21 2022,SPX221021C03405000,552.19,0,366.8,375.7,0,0.3365,0.9296,0.0005,1,3405.00,SPX221021P03405000,11.12,2.37,8.1,8.3,1,0.336,-0.0702,0.0005,634
Fri Oct 21 2022,SPXW221021C03405000,0,0,369.7,374,0,0.3386,0.9264,0.0005,0,3405.00,SPXW221021P03405000,10.41,1.11,8.7,8.9,6,0.3388,-0.0733,0.0005,160
Fri Oct 21 2022,SPX221021C03410000,870.09,0,362.1,371,0,0.3355,0.9274,0.0005,2,3410.00,SPX221021P03410000,10.42,1.42,8.4,8.6,2,0.3351,-0.0723,0.0005,1639
Fri Oct 21 2022,SPXW221021C03410000,289.72,0,365,369.2,0,0.3379,0.9243,0.0005,7,3410.00,SPXW221021P03410000,13.35,3.75,9,9.2,5,0.3377,-0.0755,0.0005,159
Fri Oct 21 2022,SPX221021C03415000,0,0,357.4,366.2,0,0.3339,0.9252,0.0005,0,3415.00,SPX221021P03415000,9.36,0.11,8.7,8.9,3,0.334,-0.0745,0.0005,1194
Fri Oct 21 2022,SPXW221021C03415000,0,0,360.3,364.6,0,0.3362,0.922,0.0005,0,3415.00,SPXW221021P03415000,11.1,1.2,9.3,9.5,19,0.3366,-0.0777,0.0005,206
Fri Oct 21 2022,SPX221021C03420000,0,0,352.7,361.5,0,0.3327,0.923,0.0006,0,3420.00,SPX221021P03420000,10.1,0.55,8.9,9.2,1,0.3325,-0.0768,0.0006,2045
Fri Oct 21 2022,SPXW221021C03420000,773.9,0,355.6,359.9,0,0.3349,0.9197,0.0006,1,3420.00,SPXW221021P03420000,10.4,0.2,9.6,9.8,40,0.3353,-0.08,0.0006,252
Fri Oct 21 2022,SPX221021C03425000,259.25,0,348,356.8,0,0.3314,0.9206,0.0006,2,3425.00,SPX221021P03425000,9.8,-0.05,9.2,9.5,2,0.3313,-0.0791,0.0006,8942
Fri Oct 21 2022,SPXW221021C03425000,306.07,0,350.9,355.2,0,0.3335,0.9173,0.0006,1,3425.00,SPXW221021P03425000,11.8,1.3,9.9,10.1,13,0.334,-0.0824,0.0006,2078
Fri Oct 21 2022,SPX221021C03430000,256.25,0,343.4,352.1,0,0.3305,0.9182,0.0006,3,3430.00,SPX221021P03430000,12.4,2.25,9.6,9.8,365,0.3304,-0.0815,0.0006,1596
Fri Oct 21 2022,SPXW221021C03430000,0,0,346.2,350.4,0,0.3325,0.9148,0.0006,0,3430.00,SPXW221021P03430000,12.92,2.12,10.2,10.4,6,0.3326,-0.0849,0.0006,456
Fri Oct 21 2022,SPX221021C03435000,0,0,338.7,347.4,0,0.329,0.9158,0.0006,0,3435.00,SPX221021P03435000,10.7,0.25,9.9,10.1,27,0.329,-0.084,0.0006,717
Fri Oct 21 2022,SPXW221021C03435000,0,0,341.6,345.7,0,0.3314,0.9123,0.0006,0,3435.00,SPXW221021P03435000,11.26,0.16,10.6,10.8,130,0.332,-0.0874,0.0006,230
Fri Oct 21 2022,SPX221021C03440000,447.65,0,334.1,342.7,0,0.3279,0.9132,0.0006,1,3440.00,SPX221021P03440000,14.85,4.1,10.2,10.4,91,0.3276,-0.0866,0.0006,1197
Fri Oct 21 2022,SPXW221021C03440000,246.2,0,336.9,341.2,0,0.3298,0.9097,0.0006,5,3440.00,SPXW221021P03440000,11.6,0.1,10.9,11.1,18,0.3304,-0.0901,0.0006,1151
Fri Oct 21 2022,SPX221021C03445000,349.08,0,329.4,338,0,0.3263,0.9105,0.0006,8,3445.00,SPX221021P03445000,11.58,0,10.5,10.8,0,0.3269,-0.0892,0.0006,2619
Fri Oct 21 2022,SPXW221021C03445000,276.32,0,332.3,336.5,0,0.3292,0.907,0.0006,1,3445.00,SPXW221021P03445000,11.2,-0.6,11.3,11.5,5,0.3296,-0.0928,0.0006,183
Fri Oct 21 2022,SPX221021C03450000,264.59,0,324.6,332.6,0,0.3215,0.9078,0.0006,3,3450.00,SPX221021P03450000,10.9,-0.55,10.9,11.1,542,0.3253,-0.092,0.0006,13874
Fri Oct 21 2022,SPXW221021C03450000,305.3,-40.55,327.7,331.9,1,0.3279,0.9042,0.0006,9,3450.00,SPXW221021P03450000,12.81,0.61,11.7,11.8,157,0.3282,-0.0955,0.0006,3082
Fri Oct 21 2022,SPX221021C03455000,439.29,0,320.3,328.7,0,0.3245,0.905,0.0007,1,3455.00,SPX221021P03455000,11.58,0,11.2,11.5,0,0.3244,-0.0948,0.0007,1569
Fri Oct 21 2022,SPXW221021C03455000,856.24,0,323.1,327.2,0,0.3268,0.9013,0.0007,1,3455.00,SPXW221021P03455000,31.53,0,12,12.2,0,0.3272,-0.0984,0.0007,162
Fri Oct 21 2022,SPX221021C03460000,231.67,0,315.7,324.1,0,0.3234,0.9021,0.0007,4,3460.00,SPX221021P03460000,12.45,0.3,11.6,11.9,18,0.3233,-0.0977,0.0007,2170
Fri Oct 21 2022,SPXW221021C03460000,559.64,0,318.7,322.6,0,0.3263,0.8984,0.0007,1,3460.00,SPXW221021P03460000,13.48,0.53,12.4,12.6,37,0.3261,-0.1014,0.0007,256
Fri Oct 21 2022,SPX221021C03465000,0,0,311.1,319.4,0,0.3219,0.8991,0.0007,0,3465.00,SPX221021P03465000,13.1,0,12.1,12.3,0,0.3222,-0.1007,0.0007,523
Fri Oct 21 2022,SPXW221021C03465000,0,0,313.9,318.1,0,0.3243,0.8953,0.0007,0,3465.00,SPXW221021P03465000,12.8,-0.55,12.9,13.1,26,0.3252,-0.1044,0.0007,331
Fri Oct 21 2022,SPX221021C03470000,0,0,306.5,314.6,0,0.3199,0.896,0.0007,0,3470.00,SPX221021P03470000,13.5,0.55,12.5,12.7,13,0.321,-0.1037,0.0007,841
Fri Oct 21 2022,SPXW221021C03470000,427.35,0,309.4,313.4,0,0.3233,0.8922,0.0007,3,3470.00,SPXW221021P03470000,16.82,3.07,13.3,13.5,2,0.3239,-0.1075,0.0007,256
Fri Oct 21 2022,SPX221021C03475000,207.09,0,301.9,310.1,0,0.3189,0.8929,0.0007,4,3475.00,SPX221021P03475000,12.9,-0.45,12.9,13.1,1209,0.3197,-0.1069,0.0007,3316
Fri Oct 21 2022,SPXW221021C03475000,188.28,0,304.8,308.9,0,0.3222,0.889,0.0007,10,3475.00,SPXW221021P03475000,13.66,-0.54,13.7,14,48,0.3232,-0.1108,0.0007,403
Fri Oct 21 2022,SPX221021C03480000,203.39,0,297.4,305.5,0,0.3178,0.8896,0.0008,13,3480.00,SPX221021P03480000,14.45,0.7,13.3,13.6,11,0.319,-0.1102,0.0008,972
Fri Oct 21 2022,SPXW221021C03480000,324.31,0,300.3,304.3,0,0.321,0.8857,0.0008,1,3480.00,SPXW221021P03480000,14.05,-0.55,14.2,14.4,33,0.3217,-0.1141,0.0008,914
Fri Oct 21 2022,SPX221021C03485000,214.27,0,292.9,301,0,0.317,0.8862,0.0008,1,3485.00,SPX221021P03485000,17.2,2.95,13.8,14.1,4,0.3179,-0.1135,0.0008,645
Fri Oct 21 2022,SPXW221021C03485000,541.04,0,295.9,299.8,0,0.3204,0.8823,0.0008,2,3485.00,SPXW221021P03485000,17,1.9,14.7,14.9,23,0.3208,-0.1175,0.0008,209
Fri Oct 21 2022,SPX221021C03490000,238.6,0,288.4,296.4,0,0.3157,0.8828,0.0008,8,3490.00,SPX221021P03490000,17.26,2.61,14.3,14.5,1,0.3167,-0.117,0.0008,937
Fri Oct 21 2022,SPXW221021C03490000,233.97,0,291.3,295.5,0,0.319,0.8788,0.0008,2,3490.00,SPXW221021P03490000,16.1,0.55,15.2,15.4,61,0.3198,-0.121,0.0008,313
Fri Oct 21 2022,SPX221021C03495000,224.4,0,283.9,291.9,0,0.3147,0.8792,0.0008,6,3495.00,SPX221021P03495000,20.8,5.65,14.8,15,50,0.3157,-0.1205,0.0008,891
