
S&P 500 INDEX,Last: 4774.2402,Change:  -0.5098
"Date: December 27, 2023 at 2:36 PM EST",Bid: 4773.5298,Ask: 4775.3701,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jan 19 2024,SPX240119C05425000,0.2,0,0.1,0.2,0,0.176,0.002,0,253,5425.00,SPX240119P05425000,0,0,623.7,637.4,0,0.2061,-0.999,0,0
Fri Jan 19 2024,SPXW240119C05425000,0.25,0,0.1,0.2,0,0.1748,0.0021,0,1,5425.00,SPXW240119P05425000,0,0,626.7,633.7,0,0.2008,-0.9989,0,0
Fri Jan 19 2024,SPX240119C05450000,0.15,0,0.1,0.2,0,0.1819,0.0018,0,1062,5450.00,SPX240119P05450000,0,0,648.6,660.9,0,0,-0.9992,0,0
Fri Jan 19 2024,SPXW240119C05450000,0.15,0,0.1,0.2,0,0.1805,0.0019,0,321,5450.00,SPXW240119P05450000,0,0,651.6,658.6,0,0.2069,-0.9991,0,0
Fri Jan 19 2024,SPX240119C05475000,0,0,0.1,0.15,0,0.1844,0.0016,0,0,5475.00,SPX240119P05475000,0,0,673.5,685,0,0.2239,-0.9994,0,0
Fri Jan 19 2024,SPXW240119C05475000,0,0,0.1,0.15,0,0.1832,0.0017,0,0,5475.00,SPXW240119P05475000,0,0,676.5,683.5,0,0.2129,-0.9993,0,0
Fri Jan 19 2024,SPX240119C05500000,0.15,0,0.05,0.15,0,0.1864,0.0015,0,7865,5500.00,SPX240119P05500000,765.22,0,698.4,710.8,0,0,-0.9996,0,53
Fri Jan 19 2024,SPXW240119C05500000,0.2,0,0.1,0.15,0,0.1889,0.0016,0,465,5500.00,SPXW240119P05500000,0,0,701.4,708.4,0,0.2081,-0.9994,0,0
Fri Jan 19 2024,SPX240119C05550000,0.15,0,0.05,0.15,0,0.1978,0.0012,0,806,5550.00,SPX240119P05550000,0,0,748.2,760.6,0,0,-0.9998,0,0
Fri Jan 19 2024,SPXW240119C05550000,0.15,0,0.05,0.15,0,0.1967,0.0013,0,731,5550.00,SPXW240119P05550000,0,0,751.2,758.4,0,0.2278,-0.9997,0,0
Fri Jan 19 2024,SPX240119C05600000,0.15,0,0.05,0.15,0,0.2088,0.001,0,2357,5600.00,SPX240119P05600000,0,0,799.9,808.6,0,0,-1,0,55
Fri Jan 19 2024,SPXW240119C05600000,0.15,0,0.05,0.15,0,0.2076,0.0011,0,49,5600.00,SPXW240119P05600000,1011.6,0,800.9,808.2,0,0.2388,-0.9999,0,11
Fri Jan 19 2024,SPX240119C05650000,0.05,0,0.05,0.15,0,0.2196,0.0009,0,230,5650.00,SPX240119P05650000,0,0,849.7,858.4,0,0,-1,0,0
Fri Jan 19 2024,SPXW240119C05650000,0,0,0.05,0.15,0,0.2183,0.0009,0,0,5650.00,SPXW240119P05650000,0,0,850.7,858,0,0.2496,-1,0,0
Fri Jan 19 2024,SPX240119C05700000,0.1,0,0.05,0.15,0,0.2299,0.0008,0,844,5700.00,SPX240119P05700000,909.71,0,899.4,908,0,0,-1,0,0
Fri Jan 19 2024,SPXW240119C05700000,0.05,0,0.05,0.1,0,0.2234,0.0008,0,38,5700.00,SPXW240119P05700000,0,0,900.5,907.6,0,0.26,-1,0,1
Fri Jan 19 2024,SPX240119C05800000,0.1,0,0,0.1,0,0.2378,0.0006,0,2666,5800.00,SPX240119P05800000,1240.83,0,997.2,1009.7,0,0,-1,0,76
Fri Jan 19 2024,SPXW240119C05800000,0.1,0,0.05,0.1,0,0.2436,0.0006,0,582,5800.00,SPXW240119P05800000,1235.86,0,1000.1,1007.2,0,0.2658,-1,0,13
Fri Jan 19 2024,SPX240119C05900000,0.05,0,0,0.1,0,0.2569,0.0004,0,521,5900.00,SPX240119P05900000,1244.01,0,1096.8,1109.1,0,0,-1,0,68
Fri Jan 19 2024,SPXW240119C05900000,0.05,0,0,0.1,0,0.2557,0.0004,0,50,5900.00,SPXW240119P05900000,0,0,1099.7,1106.8,0,0.2727,-1,0,197
Fri Jan 19 2024,SPX240119C06000000,0.05,0.025,0,0.05,290,0.263,0.0003,0,9105,6000.00,SPX240119P06000000,1209.51,0,1196.4,1208.7,0,0,-1,0,3204
Fri Jan 19 2024,SPXW240119C06000000,0.05,0.025,0,0.05,81,0.2615,0.0003,0,1879,6000.00,SPXW240119P06000000,1405.31,0,1199.3,1206.4,0,0.2818,-1,0,5
Fri Jan 19 2024,SPX240119C06100000,0,0,0,0.1,0,0.2945,0.0002,0,0,6100.00,SPX240119P06100000,0,0,1296,1309,0,0.257,-1,0,0
Fri Jan 19 2024,SPXW240119C06100000,0.05,0,0,0.05,0,0.2792,0.0002,0,374,6100.00,SPXW240119P06100000,1320.3,0,1298.9,1306,0,0.3236,-1,0,1
Fri Jan 19 2024,SPX240119C06200000,0.07,0,0,0.05,0,0.2982,0.0002,0,2261,6200.00,SPX240119P06200000,1399.59,2.69,1395.6,1408.6,81,0,-1,0,128
Fri Jan 19 2024,SPXW240119C06200000,0.08,0,0,0.05,0,0.2965,0.0002,0,28,6200.00,SPXW240119P06200000,1465.7,0,1398.5,1405.6,0,0.3353,-1,0,215
Fri Jan 19 2024,SPX240119C06400000,0.03,0,0,0.05,0,0.332,0.0001,0,3189,6400.00,SPX240119P06400000,1620.77,0,1594.8,1607.1,0,0,-1,0,1738
Fri Jan 19 2024,SPXW240119C06400000,0.07,0,0,0.1,0,0.3462,0.0001,0,20,6400.00,SPXW240119P06400000,1593.17,-2.43,1597.7,1605.1,2,0,-1,0,43
Fri Jan 19 2024,SPX240119C06600000,0.05,0,0,0.05,0,0.3646,0.0001,0,10360,6600.00,SPX240119P06600000,1803.75,0,1794,1806.5,0,0,-1,0,803
Fri Jan 19 2024,SPXW240119C06600000,0.05,0,0,0.05,0,0.3626,0.0001,0,190,6600.00,SPXW240119P06600000,1844.5,0,1796.9,1804.2,0,0,-1,0,431
Mon Jan 22 2024,SPXW240122C01200000,0,0,3574.6,3582.2,0,0,1,0,10,1200.00,SPXW240122P01200000,0,0,0,0.05,0,1.4207,0,0,0
Mon Jan 22 2024,SPXW240122C01400000,0,0,3375.5,3383,0,0,1,0,0,1400.00,SPXW240122P01400000,0,0,0,0.05,0,1.2654,0,0,0
Mon Jan 22 2024,SPXW240122C01600000,0,0,3176.4,3183.8,0,0,1,0,5,1600.00,SPXW240122P01600000,0.07,0,0,0.05,0,1.1312,-0.0001,0,74
Mon Jan 22 2024,SPXW240122C01800000,0,0,2977.2,2984.6,0,0,1,0,5,1800.00,SPXW240122P01800000,0,0,0,0.05,0,1.0131,-0.0001,0,0
Mon Jan 22 2024,SPXW240122C02000000,0,0,2777.9,2785.4,0,0,1,0,0,2000.00,SPXW240122P02000000,0.05,0,0,0.05,0,0.9074,-0.0001,0,87
Mon Jan 22 2024,SPXW240122C02200000,0,0,2578.7,2586.1,0,0,1,0,0,2200.00,SPXW240122P02200000,0.05,0,0,0.05,0,0.8118,-0.0001,0,8
Mon Jan 22 2024,SPXW240122C02400000,2342.8,0,2379.7,2387.1,0,0,1,0,1,2400.00,SPXW240122P02400000,0.05,0,0,0.1,0,0.7579,-0.0001,0,102
Mon Jan 22 2024,SPXW240122C02600000,0,0,2180.5,2187.9,0,0,1,0,0,2600.00,SPXW240122P02600000,0.05,0,0,0.1,0,0.6739,-0.0002,0,103
Mon Jan 22 2024,SPXW240122C02800000,0,0,1981.4,1988.8,0,0,1,0,0,2800.00,SPXW240122P02800000,0.15,0,0,0.1,0,0.596,-0.0003,0,185
Mon Jan 22 2024,SPXW240122C03000000,0,0,1782.3,1789.7,0,0,1,0,0,3000.00,SPXW240122P03000000,0.1,-0.025,0.05,0.15,3,0.5504,-0.0005,0,63
Mon Jan 22 2024,SPXW240122C03200000,0,0,1583.2,1590.6,0,0,0.9998,0,0,3200.00,SPXW240122P03200000,0.15,-0.05,0.15,0.2,1,0.5011,-0.0009,0,114
Mon Jan 22 2024,SPXW240122C03400000,0,0,1384,1391.2,0,0,0.999,0,0,3400.00,SPXW240122P03400000,0.3,0,0.25,0.3,0,0.4481,-0.0017,0,150
Mon Jan 22 2024,SPXW240122C03500000,0,0,1284.7,1292,0,0,0.9984,0,0,3500.00,SPXW240122P03500000,0.3,-0.1,0.35,0.4,1,0.4253,-0.0023,0,58
Mon Jan 22 2024,SPXW240122C03600000,0,0,1185.3,1192.5,0,0.3112,0.9977,0,0,3600.00,SPXW240122P03600000,0.45,-0.05,0.45,0.5,1,0.3992,-0.0031,0,443
Mon Jan 22 2024,SPXW240122C03650000,0,0,1135.5,1142.7,0,0.3369,0.9972,0,0,3650.00,SPXW240122P03650000,0.95,0,0.5,0.55,0,0.3856,-0.0035,0,61
Mon Jan 22 2024,SPXW240122C03700000,0,0,1085.8,1093,0,0.3307,0.9967,0,0,3700.00,SPXW240122P03700000,0.5,-0.15,0.55,0.65,2,0.3732,-0.004,0,47
Mon Jan 22 2024,SPXW240122C03750000,0,0,1036.1,1043.2,0,0.3147,0.9961,0,0,3750.00,SPXW240122P03750000,0.7,0,0.65,0.7,0,0.3605,-0.0046,0,386
Mon Jan 22 2024,SPXW240122C03800000,0,0,986.3,993.6,0,0.2771,0.9954,0,0,3800.00,SPXW240122P03800000,0.6,-0.225,0.7,0.8,615,0.3466,-0.0053,0,605
Mon Jan 22 2024,SPXW240122C03850000,0,0,936.6,943.8,0,0.3091,0.9946,0,0,3850.00,SPXW240122P03850000,0.7,-0.225,0.8,0.9,70,0.3337,-0.0061,0,139
Mon Jan 22 2024,SPXW240122C03900000,0,0,886.9,894.2,0,0.2924,0.9938,0,0,3900.00,SPXW240122P03900000,0.95,0,0.85,1,0,0.3195,-0.007,0,859
Mon Jan 22 2024,SPXW240122C03950000,0,0,837.2,844.3,0,0.2824,0.9927,0.0001,0,3950.00,SPXW240122P03950000,2.1,0,0.95,1.1,0,0.3056,-0.008,0.0001,342
Mon Jan 22 2024,SPXW240122C04000000,0,0,787.5,794.6,0,0.2734,0.9916,0.0001,0,4000.00,SPXW240122P04000000,1.3,0,1.1,1.2,0,0.2921,-0.0091,0.0001,224
Mon Jan 22 2024,SPXW240122C04050000,0,0,737.7,745,0,0.2518,0.9902,0.0001,0,4050.00,SPXW240122P04050000,1.45,0,1.2,1.3,0,0.2771,-0.0105,0.0001,198
Mon Jan 22 2024,SPXW240122C04100000,656.74,0,688.2,695.3,0,0.2474,0.9886,0.0001,1,4100.00,SPXW240122P04100000,1.75,0,1.35,1.45,0,0.2632,-0.0121,0.0001,1418
Mon Jan 22 2024,SPXW240122C04150000,0,0,638.4,645.9,0,0.2303,0.9867,0.0001,0,4150.00,SPXW240122P04150000,1.55,-0.25,1.5,1.6,10,0.2487,-0.014,0.0001,245
Mon Jan 22 2024,SPXW240122C04200000,0,0,588.8,596.3,0,0.2191,0.9843,0.0001,0,4200.00,SPXW240122P04200000,1.75,-0.275,1.7,1.8,10,0.2347,-0.0164,0.0001,206
Mon Jan 22 2024,SPXW240122C04225000,378.5,0,564.3,571.3,0,0.2188,0.9829,0.0001,12,4225.00,SPXW240122P04225000,3.5,0,1.8,1.9,0,0.2276,-0.0178,0.0001,19
Mon Jan 22 2024,SPXW240122C04250000,0,0,539.5,545.9,0,0.2043,0.9813,0.0002,0,4250.00,SPXW240122P04250000,2.35,0,1.95,2,0,0.2205,-0.0194,0.0002,119
Mon Jan 22 2024,SPXW240122C04275000,0,0,514.5,521.8,0,0.201,0.9795,0.0002,0,4275.00,SPXW240122P04275000,2.5,0,2.1,2.15,0,0.2137,-0.0212,0.0002,19
Mon Jan 22 2024,SPXW240122C04300000,437.41,0,490,497,0,0.201,0.9775,0.0002,1,4300.00,SPXW240122P04300000,2.4,-0.25,2.25,2.3,1,0.2066,-0.0232,0.0002,185
Mon Jan 22 2024,SPXW240122C04310000,0,0,480.1,487.2,0,0.1933,0.9766,0.0002,0,4310.00,SPXW240122P04310000,3.8,0,2.3,2.4,0,0.2039,-0.0242,0.0002,50
Mon Jan 22 2024,SPXW240122C04320000,0,0,470.2,477.2,0,0.1939,0.9756,0.0002,0,4320.00,SPXW240122P04320000,4.3,0,2.35,2.45,0,0.2008,-0.0251,0.0002,30
Mon Jan 22 2024,SPXW240122C04325000,0,0,465.3,472.4,0,0.1894,0.9751,0.0002,0,4325.00,SPXW240122P04325000,2.35,-0.5,2.4,2.5,100,0.1996,-0.0256,0.0002,226
Mon Jan 22 2024,SPXW240122C04330000,0,0,460.1,467.4,0,0.188,0.9746,0.0002,0,4330.00,SPXW240122P04330000,4.5,0,2.45,2.55,0,0.1984,-0.0261,0.0002,55
Mon Jan 22 2024,SPXW240122C04340000,0,0,450.5,457.5,0,0.1876,0.9735,0.0002,0,4340.00,SPXW240122P04340000,4.6,0,2.5,2.6,0,0.1952,-0.0272,0.0002,32
Mon Jan 22 2024,SPXW240122C04350000,388.56,0,440.6,447.7,0,0.1833,0.9723,0.0003,0,4350.00,SPXW240122P04350000,2.49,-0.61,2.6,2.7,3,0.1926,-0.0284,0.0003,183
Mon Jan 22 2024,SPXW240122C04360000,0,0,430.7,437.7,0,0.1839,0.9711,0.0003,0,4360.00,SPXW240122P04360000,5.4,0,2.7,2.8,0,0.19,-0.0296,0.0003,27
Mon Jan 22 2024,SPXW240122C04370000,0,0,420.7,427.9,0,0.179,0.9697,0.0003,0,4370.00,SPXW240122P04370000,7.6,0,2.8,2.9,0,0.1873,-0.031,0.0003,62
Mon Jan 22 2024,SPXW240122C04375000,0,0,415.9,422.9,0,0.1807,0.969,0.0003,0,4375.00,SPXW240122P04375000,2.6,-0.8,2.85,2.95,3,0.1859,-0.0316,0.0003,115
Mon Jan 22 2024,SPXW240122C04380000,410.88,-9.02,411,418.1,3,0.176,0.9683,0.0003,1,4380.00,SPXW240122P04380000,4.8,0,2.9,3,0,0.1846,-0.0324,0.0003,32
Mon Jan 22 2024,SPXW240122C04390000,228.33,0,401.1,408.1,0,0.1772,0.9668,0.0003,1,4390.00,SPXW240122P04390000,3.9,0,3,3.1,0,0.1817,-0.0339,0.0003,31
Mon Jan 22 2024,SPXW240122C04395000,0,0,396.2,402.5,0,0.1709,0.966,0.0003,0,4395.00,SPXW240122P04395000,2.8,-0.8,3,3.2,1,0.1803,-0.0347,0.0003,2
Mon Jan 22 2024,SPXW240122C04400000,399,-1.2,391.3,398.1,1,0.1724,0.9652,0.0003,2,4400.00,SPXW240122P04400000,4.2,0,3.1,3.3,0,0.1794,-0.0355,0.0003,75
Mon Jan 22 2024,SPXW240122C04405000,0,0,386.2,392.6,0,0.1685,0.9643,0.0004,0,4405.00,SPXW240122P04405000,6.35,0,3.2,3.3,0,0.1779,-0.0364,0.0004,0
Mon Jan 22 2024,SPXW240122C04410000,0,0,381.5,387.7,0,0.1687,0.9634,0.0004,0,4410.00,SPXW240122P04410000,6.52,0,3.2,3.4,0,0.1764,-0.0373,0.0004,143
Mon Jan 22 2024,SPXW240122C04415000,0,0,376.4,383.4,0,0.1682,0.9625,0.0004,0,4415.00,SPXW240122P04415000,8,0,3.3,3.5,0,0.1754,-0.0382,0.0004,27
Mon Jan 22 2024,SPXW240122C04420000,327.54,0,371.7,377.9,0,0.1666,0.9615,0.0004,14,4420.00,SPXW240122P04420000,6.3,0,3.4,3.5,0,0.1739,-0.0392,0.0004,7
Mon Jan 22 2024,SPXW240122C04425000,0,0,366.7,373,0,0.1645,0.9605,0.0004,0,4425.00,SPXW240122P04425000,3.4,-0.7,3.4,3.6,200,0.1724,-0.0402,0.0004,461
Mon Jan 22 2024,SPXW240122C04430000,0,0,361.8,368.7,0,0.1654,0.9595,0.0004,0,4430.00,SPXW240122P04430000,7.3,0,3.5,3.7,0,0.1713,-0.0412,0.0004,2
Mon Jan 22 2024,SPXW240122C04435000,0,0,356.9,363.7,0,0.1643,0.9584,0.0004,0,4435.00,SPXW240122P04435000,10.4,0,3.6,3.8,0,0.1702,-0.0423,0.0004,1
Mon Jan 22 2024,SPXW240122C04440000,318.63,0,352.1,358.3,0,0.1621,0.9573,0.0004,13,4440.00,SPXW240122P04440000,5,0,3.7,3.9,0,0.169,-0.0434,0.0004,54
Mon Jan 22 2024,SPXW240122C04445000,0,0,347.1,354.2,0,0.1619,0.9561,0.0004,0,4445.00,SPXW240122P04445000,10.9,0,3.8,4,0,0.1679,-0.0446,0.0004,2
Mon Jan 22 2024,SPXW240122C04450000,172.84,0,342.1,348.6,0,0.1592,0.9549,0.0004,2,4450.00,SPXW240122P04450000,3.7,-0.8,3.9,4.1,4,0.1667,-0.0458,0.0004,94
Mon Jan 22 2024,SPXW240122C04455000,0,0,337.4,343.4,0,0.1566,0.9537,0.0005,0,4455.00,SPXW240122P04455000,4.4,-0.2,4,4.1,16,0.1654,-0.047,0.0005,16
Mon Jan 22 2024,SPXW240122C04460000,285.6,0,332.5,338.8,0,0.1567,0.9524,0.0005,24,4460.00,SPXW240122P04460000,4.44,-0.26,4.1,4.3,250,0.1642,-0.0483,0.0005,6
Mon Jan 22 2024,SPXW240122C04465000,0,0,327.7,334,0,0.1572,0.951,0.0005,0,4465.00,SPXW240122P04465000,4.2,-0.65,4.2,4.4,1,0.1629,-0.0497,0.0005,55
Mon Jan 22 2024,SPXW240122C04470000,325.38,0,322.8,329.5,0,0.1567,0.9496,0.0005,22,4470.00,SPXW240122P04470000,4.5,-0.5,4.3,4.5,3,0.1616,-0.0511,0.0005,54
Mon Jan 22 2024,SPXW240122C04475000,177.58,0,317.9,324.2,0,0.1536,0.9481,0.0005,1,4475.00,SPXW240122P04475000,4.3,-0.8,4.4,4.6,100,0.1603,-0.0526,0.0005,282
Mon Jan 22 2024,SPXW240122C04480000,144.56,0,312.9,319.3,0,0.1527,0.9466,0.0005,3,4480.00,SPXW240122P04480000,8.1,0,4.5,4.7,0,0.1589,-0.0542,0.0005,5
Mon Jan 22 2024,SPXW240122C04485000,270.65,0,308,314.5,0,0.1517,0.9449,0.0006,4,4485.00,SPXW240122P04485000,9.22,0,4.7,4.8,0,0.1579,-0.0558,0.0006,137
Mon Jan 22 2024,SPXW240122C04490000,137.06,0,303.6,309.6,0,0.1491,0.9433,0.0006,5,4490.00,SPXW240122P04490000,6.15,0,4.8,5,0,0.1568,-0.0574,0.0006,92
Mon Jan 22 2024,SPXW240122C04495000,251.61,0,298.6,305,0,0.1514,0.9415,0.0006,2,4495.00,SPXW240122P04495000,10.2,0,4.9,5.1,0,0.1554,-0.0592,0.0006,11
Mon Jan 22 2024,SPXW240122C04500000,303.73,0,296.6,300.7,0,0.1526,0.9397,0.0006,25,4500.00,SPXW240122P04500000,4.89,-0.91,5.1,5.2,4,0.1542,-0.061,0.0006,836
Mon Jan 22 2024,SPXW240122C04505000,144.89,0,288.9,295.1,0,0.1483,0.9378,0.0006,56,4505.00,SPXW240122P04505000,10.8,0,5.2,5.4,0,0.1531,-0.0629,0.0006,57
Mon Jan 22 2024,SPXW240122C04510000,251.15,0,284.1,290.5,0,0.1471,0.9358,0.0006,26,4510.00,SPXW240122P04510000,8.45,0,5.4,5.6,0,0.1522,-0.0649,0.0006,7
Mon Jan 22 2024,SPXW240122C04515000,129.3,0,279.3,285.7,0,0.1462,0.9338,0.0007,3,4515.00,SPXW240122P04515000,11.4,0,5.5,5.7,0,0.1506,-0.0669,0.0007,15
Mon Jan 22 2024,SPXW240122C04520000,278.83,0,274.5,281.1,0,0.1458,0.9316,0.0007,63,4520.00,SPXW240122P04520000,15,0,5.7,5.9,0,0.1497,-0.0691,0.0007,116
Mon Jan 22 2024,SPXW240122C04525000,265.57,0,269.7,276.3,0,0.1442,0.9294,0.0007,16,4525.00,SPXW240122P04525000,8.44,0,5.9,6.1,0,0.1487,-0.0713,0.0007,252
Mon Jan 22 2024,SPXW240122C04530000,213.2,0,264.9,271.1,0,0.1428,0.927,0.0007,26,4530.00,SPXW240122P04530000,10.55,0,6.1,6.3,0,0.1476,-0.0736,0.0007,50
Mon Jan 22 2024,SPXW240122C04535000,221.51,0,260.1,266.5,0,0.1423,0.9246,0.0008,24,4535.00,SPXW240122P04535000,6.2,-0.8,6.3,6.5,1,0.1465,-0.0761,0.0008,31
Mon Jan 22 2024,SPXW240122C04540000,244.73,0,255.4,261.4,0,0.1411,0.922,0.0008,18,4540.00,SPXW240122P04540000,14.19,0,6.5,6.7,0,0.1453,-0.0786,0.0008,358
Mon Jan 22 2024,SPXW240122C04545000,246.89,0,250.6,256.8,0,0.1399,0.9194,0.0008,23,4545.00,SPXW240122P04545000,9.7,0,6.7,6.9,0,0.1441,-0.0813,0.0008,23
Mon Jan 22 2024,SPXW240122C04550000,248.11,0,248.7,251.7,0,0.1387,0.9166,0.0008,23,4550.00,SPXW240122P04550000,7.53,0,6.9,7.1,0,0.1429,-0.0841,0.0008,581
Mon Jan 22 2024,SPXW240122C04555000,119,0,241.1,247.3,0,0.1382,0.9137,0.0009,12,4555.00,SPXW240122P04555000,8,0.1,7.1,7.3,16,0.1416,-0.087,0.0009,69
Mon Jan 22 2024,SPXW240122C04560000,238.74,0,236.6,242.4,0,0.1356,0.9106,0.0009,118,4560.00,SPXW240122P04560000,8.05,0,7.4,7.6,0,0.1408,-0.09,0.0009,115
Mon Jan 22 2024,SPXW240122C04565000,125.22,0,231.7,238.1,0,0.1365,0.9075,0.0009,9,4565.00,SPXW240122P04565000,13.19,0,7.6,7.8,0,0.1395,-0.0932,0.0009,98
Mon Jan 22 2024,SPXW240122C04570000,212.66,0,227,233.2,0,0.1356,0.9042,0.001,30,4570.00,SPXW240122P04570000,8.2,-0.55,7.9,8.1,2,0.1385,-0.0965,0.001,141
Mon Jan 22 2024,SPXW240122C04575000,223.35,0,222.3,228.7,0,0.1346,0.9007,0.001,511,4575.00,SPXW240122P04575000,8.53,-0.47,8.2,8.4,1,0.1376,-0.1,0.001,179
Mon Jan 22 2024,SPXW240122C04580000,225.7,0,217.7,224,0,0.1337,0.8971,0.001,20,4580.00,SPXW240122P04580000,7.68,-1.67,8.5,8.7,1,0.1365,-0.1036,0.001,70
Mon Jan 22 2024,SPXW240122C04585000,177.51,0,213,219.3,0,0.1322,0.8933,0.0011,26,4585.00,SPXW240122P04585000,12.5,0,8.8,9,0,0.1354,-0.1074,0.0011,20
Mon Jan 22 2024,SPXW240122C04590000,212.55,0,208.5,214.6,0,0.1321,0.8894,0.0011,20,4590.00,SPXW240122P04590000,8.28,-1.72,9.1,9.3,1,0.1342,-0.1113,0.0011,156
Mon Jan 22 2024,SPXW240122C04595000,171.25,0,204.1,209.9,0,0.1315,0.8852,0.0011,94,4595.00,SPXW240122P04595000,11.9,0,9.4,9.7,0,0.1332,-0.1154,0.0011,407
Mon Jan 22 2024,SPXW240122C04600000,204.2,0,202.1,204.2,0,0.1316,0.8809,0.0012,346,4600.00,SPXW240122P04600000,9.16,-1.59,9.8,10,4,0.1322,-0.1198,0.0012,360
Mon Jan 22 2024,SPXW240122C04605000,204.24,0.74,197.6,198.4,20,0.131,0.8764,0.0012,30,4605.00,SPXW240122P04605000,10.63,-0.52,10.2,10.4,1,0.1313,-0.1242,0.0012,367
Mon Jan 22 2024,SPXW240122C04610000,199.66,0.71,192.9,193.7,20,0.1277,0.8718,0.0013,48,4610.00,SPXW240122P04610000,11.5,0,10.6,10.8,0,0.1305,-0.1289,0.0013,73
Mon Jan 22 2024,SPXW240122C04615000,146.3,0,185.8,191.6,0,0.1277,0.8669,0.0013,14,4615.00,SPXW240122P04615000,15.6,0,11,11.3,0,0.1294,-0.1338,0.0013,35
Mon Jan 22 2024,SPXW240122C04620000,163.15,0,181.3,187,0,0.1268,0.8617,0.0014,114,4620.00,SPXW240122P04620000,13.03,0,11.4,11.7,0,0.1285,-0.139,0.0014,35
Mon Jan 22 2024,SPXW240122C04625000,155.99,0,176.8,182.5,0,0.1257,0.8564,0.0014,41,4625.00,SPXW240122P04625000,12.45,-0.45,11.9,12.2,3,0.1276,-0.1443,0.0014,64
Mon Jan 22 2024,SPXW240122C04630000,87.17,0,172.3,178,0,0.1248,0.8508,0.0014,12,4630.00,SPXW240122P04630000,12.43,-0.97,12.4,12.7,1,0.1266,-0.1499,0.0014,29
Mon Jan 22 2024,SPXW240122C04635000,142.65,0,167.9,173.5,0,0.1241,0.845,0.0015,1,4635.00,SPXW240122P04635000,15.07,0,12.9,13.2,0,0.1256,-0.1557,0.0015,8
Mon Jan 22 2024,SPXW240122C04640000,172.48,0.23,163.5,169,2,0.1232,0.839,0.0015,57,4640.00,SPXW240122P04640000,14.27,-0.23,13.4,13.7,8,0.1247,-0.1617,0.0015,69
Mon Jan 22 2024,SPXW240122C04645000,167.55,0,159.2,164.6,4,0.1227,0.8327,0.0016,10,4645.00,SPXW240122P04645000,14.9,-0.15,14,14.3,2,0.1237,-0.168,0.0016,17
Mon Jan 22 2024,SPXW240122C04650000,164.13,0.88,155.6,160.2,14,0.122,0.8261,0.0016,440,4650.00,SPXW240122P04650000,13.69,-1.91,14.6,14.9,27,0.123,-0.1746,0.0016,297
Mon Jan 22 2024,SPXW240122C04655000,158.86,0,150.5,155.8,0,0.1209,0.8193,0.0017,19,4655.00,SPXW240122P04655000,20.96,0,15.2,15.5,0,0.1218,-0.1814,0.0017,19
Mon Jan 22 2024,SPXW240122C04660000,154.5,0,146.2,151.5,0,0.1199,0.8122,0.0017,35,4660.00,SPXW240122P04660000,15.37,-1.53,15.8,16.2,19,0.1211,-0.1886,0.0017,49
Mon Jan 22 2024,SPXW240122C04665000,141.89,0,141.8,147.1,0,0.1188,0.8047,0.0018,13,4665.00,SPXW240122P04665000,21.84,0,16.5,16.8,0,0.1202,-0.196,0.0018,41
Mon Jan 22 2024,SPXW240122C04670000,137.36,0,137.6,142.9,0,0.1182,0.797,0.0018,22,4670.00,SPXW240122P04670000,23.56,0,17.2,17.6,0,0.1193,-0.2037,0.0018,81
Mon Jan 22 2024,SPXW240122C04675000,135.14,-6.81,133.4,138.6,2,0.1173,0.789,0.0019,7,4675.00,SPXW240122P04675000,22,0,18,18.3,0,0.1184,-0.2117,0.0019,882
Mon Jan 22 2024,SPXW240122C04680000,131,-6.75,131.6,132.3,88,0.1171,0.7807,0.002,18,4680.00,SPXW240122P04680000,17.36,-2.54,18.8,19.1,2,0.1176,-0.22,0.002,60
Mon Jan 22 2024,SPXW240122C04685000,119.2,0,125.1,130.3,0,0.1155,0.7721,0.002,6,4685.00,SPXW240122P04685000,21.22,0,19.6,20,0,0.1168,-0.2286,0.002,71
Mon Jan 22 2024,SPXW240122C04690000,122.48,-7.02,121,126.1,2,0.1148,0.7632,0.0021,42,4690.00,SPXW240122P04690000,21.5,0,20.6,20.9,0,0.1159,-0.2376,0.0021,16
Mon Jan 22 2024,SPXW240122C04695000,121.1,0,117,122,0,0.1138,0.7539,0.0021,1,4695.00,SPXW240122P04695000,22.4,-0.15,21.4,21.8,135,0.1151,-0.2468,0.0021,51
Mon Jan 22 2024,SPXW240122C04700000,120.43,0,112.9,118,0,0.113,0.7443,0.0022,245,4700.00,SPXW240122P04700000,22.56,-0.94,22.4,22.8,24,0.1143,-0.2564,0.0022,324
Mon Jan 22 2024,SPXW240122C04705000,91.5,0,109,114,0,0.1123,0.7344,0.0022,33,4705.00,SPXW240122P04705000,22.7,-1.8,23.4,23.8,1,0.1134,-0.2663,0.0022,49
Mon Jan 22 2024,SPXW240122C04710000,106.68,-6.87,105.1,110.1,2,0.1116,0.7241,0.0023,17,4710.00,SPXW240122P04710000,24.3,-1.3,24.5,24.9,22,0.1128,-0.2766,0.0023,89
