
Standard & Poors 500 Index,Last: 4125.3398,Change:  -3.3902
"Date: August 24, 2022, 9:48 AM EDT",Bid: 4122,Ask: 4128.3599,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Aug 26 2022,SPXW220826C03790000,490.49,0,334.9,336.5,0,0.5005,0.9941,0.0001,7,3790.00,SPXW220826P03790000,0.25,0,0.2,0.3,0,0.4294,-0.0058,0.0001,3214
Fri Aug 26 2022,SPXW220826C03795000,206.1,0,329.9,331.5,0,0.4937,0.994,0.0001,6,3795.00,SPXW220826P03795000,0.3,0,0.2,0.3,0,0.4234,-0.0059,0.0001,468
Fri Aug 26 2022,SPXW220826C03800000,343.77,0,324.9,326.5,0,0.4869,0.9939,0.0001,118,3800.00,SPXW220826P03800000,0.39,0,0.2,0.3,0,0.4175,-0.006,0.0001,8156
Fri Aug 26 2022,SPXW220826C03805000,366.97,0,319.9,321.5,0,0.4801,0.9938,0.0001,53,3805.00,SPXW220826P03805000,0.4,0,0.2,0.3,0,0.4115,-0.0061,0.0001,877
Fri Aug 26 2022,SPXW220826C03810000,329.36,0,314.9,316.5,0,0.4733,0.9933,0.0001,46,3810.00,SPXW220826P03810000,0.57,0,0.25,0.3,0,0.41,-0.0066,0.0001,5621
Fri Aug 26 2022,SPXW220826C03815000,167.4,0,310,311.5,0,0.4664,0.9932,0.0001,3,3815.00,SPXW220826P03815000,0.32,0,0.25,0.3,0,0.404,-0.0067,0.0001,146
Fri Aug 26 2022,SPXW220826C03820000,410.4,0,305,306.5,0,0.4634,0.9926,0.0001,57,3820.00,SPXW220826P03820000,0.3,0,0.25,0.35,0,0.4021,-0.0073,0.0001,3077
Fri Aug 26 2022,SPXW220826C03825000,456.4,0,300,301.5,0,0.4566,0.9925,0.0002,28,3825.00,SPXW220826P03825000,0.45,0,0.25,0.35,0,0.396,-0.0074,0.0002,1089
Fri Aug 26 2022,SPXW220826C03830000,313.79,0,295,296.6,0,0.4497,0.9924,0.0002,88,3830.00,SPXW220826P03830000,0.45,0,0.25,0.35,0,0.39,-0.0075,0.0002,1746
Fri Aug 26 2022,SPXW220826C03835000,105.6,0,290,291.6,0,0.4464,0.9923,0.0002,8,3835.00,SPXW220826P03835000,0.4,0,0.3,0.35,0,0.3839,-0.0076,0.0002,108
Fri Aug 26 2022,SPXW220826C03840000,399.1,0,285,286.6,0,0.4395,0.9917,0.0002,25,3840.00,SPXW220826P03840000,0.48,0,0.3,0.35,0,0.3815,-0.0082,0.0002,1466
Fri Aug 26 2022,SPXW220826C03845000,279.66,0,280,281.6,0,0.4326,0.991,0.0002,7,3845.00,SPXW220826P03845000,0.41,0,0.3,0.4,0,0.3788,-0.0089,0.0002,2921
Fri Aug 26 2022,SPXW220826C03850000,437.95,0,275,276.6,0,0.4223,0.9909,0.0002,175,3850.00,SPXW220826P03850000,0.51,0,0.3,0.4,0,0.3726,-0.009,0.0002,9444
Fri Aug 26 2022,SPXW220826C03855000,290.2,0,270.1,271.6,0,0.4221,0.9908,0.0002,49,3855.00,SPXW220826P03855000,0.4,0,0.35,0.4,0,0.3665,-0.0091,0.0002,1890
Fri Aug 26 2022,SPXW220826C03860000,266.99,0,265.1,266.6,0,0.4152,0.9896,0.0002,33,3860.00,SPXW220826P03860000,0.5,0,0.35,0.45,0,0.3664,-0.0103,0.0002,7807
Fri Aug 26 2022,SPXW220826C03865000,280.25,0,260.1,261.7,0,0.4113,0.9895,0.0002,23,3865.00,SPXW220826P03865000,0.5,0,0.35,0.45,0,0.3602,-0.0104,0.0002,297
Fri Aug 26 2022,SPXW220826C03870000,353.17,0,255.1,256.7,0,0.4043,0.9893,0.0002,37,3870.00,SPXW220826P03870000,0.66,0,0.4,0.45,0,0.3539,-0.0106,0.0002,390
Fri Aug 26 2022,SPXW220826C03875000,368.27,0,250.1,251.7,0,0.3943,0.9881,0.0003,137,3875.00,SPXW220826P03875000,0.7,0,0.4,0.5,0,0.353,-0.0118,0.0003,1624
Fri Aug 26 2022,SPXW220826C03880000,397.06,0,245.2,246.7,0,0.3932,0.9879,0.0003,32,3880.00,SPXW220826P03880000,0.75,0,0.45,0.5,0,0.3467,-0.012,0.0003,1909
Fri Aug 26 2022,SPXW220826C03885000,346.08,0,240.2,241.8,0,0.389,0.9867,0.0003,20,3885.00,SPXW220826P03885000,0.48,-0.17,0.45,0.55,2,0.3452,-0.0132,0.0003,310
Fri Aug 26 2022,SPXW220826C03890000,248.72,0,233.1,237.8,0,0.3819,0.9865,0.0003,31,3890.00,SPXW220826P03890000,0.8,0,0.5,0.6,0,0.3388,-0.0134,0.0003,7292
Fri Aug 26 2022,SPXW220826C03895000,382.32,0,230.2,231.8,0,0.3721,0.9852,0.0003,13,3895.00,SPXW220826P03895000,0.7,0,0.5,0.6,0,0.3368,-0.0147,0.0003,343
Fri Aug 26 2022,SPXW220826C03900000,236.9,0,225.3,226.9,0,0.3728,0.9839,0.0004,893,3900.00,SPXW220826P03900000,0.63,-0.12,0.55,0.65,2,0.3343,-0.016,0.0004,20823
Fri Aug 26 2022,SPXW220826C03905000,326.26,0,220.3,221.9,0,0.3657,0.9836,0.0004,40,3905.00,SPXW220826P03905000,0.6,-0.2,0.6,0.7,12,0.3278,-0.0163,0.0004,1529
Fri Aug 26 2022,SPXW220826C03910000,219.45,0,215.4,216.9,0,0.3585,0.9823,0.0004,62,3910.00,SPXW220826P03910000,0.9,0,0.65,0.7,0,0.3249,-0.0176,0.0004,5527
Fri Aug 26 2022,SPXW220826C03915000,237.35,0,208.3,213.6,0,0.356,0.981,0.0004,75,3915.00,SPXW220826P03915000,0.95,0,0.65,0.75,0,0.3218,-0.019,0.0004,3948
Fri Aug 26 2022,SPXW220826C03920000,216.99,0,205.4,207,0,0.3487,0.9796,0.0005,112,3920.00,SPXW220826P03920000,1.2,0,0.75,0.8,0,0.3184,-0.0203,0.0005,676
Fri Aug 26 2022,SPXW220826C03925000,253.57,0,198.4,203.7,0,0.3458,0.9782,0.0005,383,3925.00,SPXW220826P03925000,1.31,0,0.8,0.9,0,0.3147,-0.0217,0.0005,15183
Fri Aug 26 2022,SPXW220826C03930000,197.88,0,195.6,197.2,0,0.3425,0.9767,0.0005,221,3930.00,SPXW220826P03930000,1.35,0,0.85,0.95,0,0.3109,-0.0232,0.0005,396
Fri Aug 26 2022,SPXW220826C03935000,324.3,0,189,193.4,0,0.3351,0.9743,0.0006,42,3935.00,SPXW220826P03935000,1.45,0,0.95,1.05,0,0.3094,-0.0256,0.0006,469
Fri Aug 26 2022,SPXW220826C03940000,221.96,0,183.6,188.8,0,0.3315,0.9718,0.0006,106,3940.00,SPXW220826P03940000,1.31,0,1,1.1,0,0.3075,-0.0281,0.0006,5090
Fri Aug 26 2022,SPXW220826C03945000,200.69,0,180.8,182.5,0,0.3276,0.9702,0.0007,51,3945.00,SPXW220826P03945000,1.4,0,1.1,1.2,0,0.3028,-0.0297,0.0007,2869
Fri Aug 26 2022,SPXW220826C03950000,191.78,0,175.9,177.6,0,0.3234,0.9676,0.0007,230,3950.00,SPXW220826P03950000,1.92,0,1.2,1.3,0,0.3001,-0.0322,0.0007,2336
Fri Aug 26 2022,SPXW220826C03955000,184.79,0,168.9,174.3,0,0.3207,0.9641,0.0008,31,3955.00,SPXW220826P03955000,1.5,0,1.35,1.45,0,0.2991,-0.0358,0.0008,1850
Fri Aug 26 2022,SPXW220826C03960000,181.87,0,166.2,167.8,0,0.3176,0.9609,0.0009,100,3960.00,SPXW220826P03960000,2.15,0,1.5,1.6,0,0.2961,-0.039,0.0009,1420
Fri Aug 26 2022,SPXW220826C03965000,180.13,0,161.2,163,0,0.3126,0.9573,0.0009,36,3965.00,SPXW220826P03965000,2.02,0,1.65,1.75,0,0.2943,-0.0426,0.0009,833
Fri Aug 26 2022,SPXW220826C03970000,172.43,0,154.4,158.1,0,0.3089,0.9531,0.001,235,3970.00,SPXW220826P03970000,2.29,0,1.8,1.9,0,0.2925,-0.0467,0.001,949
Fri Aug 26 2022,SPXW220826C03975000,255.9,0,149.5,153.3,0,0.3062,0.9485,0.0011,201,3975.00,SPXW220826P03975000,2.1,-0.2,2,2.1,4,0.2909,-0.0513,0.0011,6146
Fri Aug 26 2022,SPXW220826C03980000,149.92,0,144.8,148.5,0,0.3042,0.9438,0.0012,75,3980.00,SPXW220826P03980000,2.17,-0.38,2.25,2.35,1,0.2887,-0.056,0.0012,1967
Fri Aug 26 2022,SPXW220826C03985000,250.67,0,140.2,143.8,0,0.3018,0.9382,0.0013,130,3985.00,SPXW220826P03985000,3.5,0,2.5,2.6,0,0.2873,-0.0616,0.0013,4750
Fri Aug 26 2022,SPXW220826C03990000,174.67,0,135.5,139.1,0,0.2999,0.9318,0.0014,73,3990.00,SPXW220826P03990000,3.72,0,2.8,2.9,0,0.2865,-0.0681,0.0014,653
Fri Aug 26 2022,SPXW220826C03995000,146.13,0,130.8,134.4,0,0.2975,0.9252,0.0015,73,3995.00,SPXW220826P03995000,3,-0.35,3.1,3.3,1,0.2846,-0.0747,0.0015,540
Fri Aug 26 2022,SPXW220826C04000000,138.06,0,128.1,129.9,0,0.2965,0.9179,0.0016,864,4000.00,SPXW220826P04000000,3.4,-0.3,3.5,3.6,41,0.2835,-0.082,0.0016,9058
Fri Aug 26 2022,SPXW220826C04005000,130.52,0,123.6,126.2,0,0.2948,0.9098,0.0018,79,4005.00,SPXW220826P04005000,4.98,0,3.9,4,0,0.2827,-0.0902,0.0018,530
Fri Aug 26 2022,SPXW220826C04010000,126.02,0,119.1,121.7,0,0.2925,0.9009,0.0019,125,4010.00,SPXW220826P04010000,5.53,0,4.3,4.5,0,0.282,-0.099,0.0019,483
Fri Aug 26 2022,SPXW220826C04015000,117.1,-9.7,114.8,117.1,1,0.2921,0.8919,0.002,94,4015.00,SPXW220826P04015000,5.8,0,4.8,5,0,0.2806,-0.108,0.002,476
Fri Aug 26 2022,SPXW220826C04020000,118.07,0,110.1,111.8,0,0.2894,0.8809,0.0022,104,4020.00,SPXW220826P04020000,5.31,-0.09,5.4,5.6,35,0.2809,-0.119,0.0022,3020
Fri Aug 26 2022,SPXW220826C04025000,118.49,0,105.7,108.3,0,0.2883,0.8705,0.0023,1255,4025.00,SPXW220826P04025000,5.68,-0.27,5.9,6.1,36,0.2796,-0.1294,0.0023,3002
Fri Aug 26 2022,SPXW220826C04030000,103.3,-9.8,101.5,102.9,1,0.2879,0.8588,0.0024,67,4030.00,SPXW220826P04030000,7.43,0,6.6,6.8,0,0.279,-0.1411,0.0024,3711
Fri Aug 26 2022,SPXW220826C04035000,116.67,0,97,98.7,0,0.2873,0.8465,0.0026,28,4035.00,SPXW220826P04035000,8.1,0,7.3,7.5,0,0.2782,-0.1534,0.0026,738
Fri Aug 26 2022,SPXW220826C04040000,95.29,-9.21,93.1,94.4,2,0.2854,0.8331,0.0028,97,4040.00,SPXW220826P04040000,8.65,0,8.1,8.3,0,0.278,-0.1668,0.0028,1131
Fri Aug 26 2022,SPXW220826C04045000,90.4,-9.8,88.8,90.4,1,0.2839,0.8196,0.0029,36,4045.00,SPXW220826P04045000,10.3,0,9,9.2,0,0.2769,-0.1803,0.0029,724
Fri Aug 26 2022,SPXW220826C04050000,91.08,0,83.8,86.2,0,0.2829,0.8045,0.0031,1042,4050.00,SPXW220826P04050000,9.8,0.3,10,10.2,36,0.2768,-0.1954,0.0031,5608
Fri Aug 26 2022,SPXW220826C04055000,96.11,0,79.9,82.2,0,0.2822,0.7894,0.0032,56,4055.00,SPXW220826P04055000,12.53,0,10.9,11.1,0,0.2758,-0.2105,0.0032,662
Fri Aug 26 2022,SPXW220826C04060000,85.41,0,75.8,78.3,0,0.2822,0.773,0.0033,488,4060.00,SPXW220826P04060000,11.7,0.4,11.9,12.2,35,0.2756,-0.2269,0.0033,1302
Fri Aug 26 2022,SPXW220826C04065000,87.12,0,73,75.9,0,0.2804,0.7565,0.0035,88,4065.00,SPXW220826P04065000,13.22,0.92,13.1,13.4,2,0.2746,-0.2435,0.0035,497
Fri Aug 26 2022,SPXW220826C04070000,83.22,0,68.5,70.7,0,0.2798,0.7386,0.0036,82,4070.00,SPXW220826P04070000,13.9,0.5,14.4,14.7,1,0.2742,-0.2613,0.0036,1620
Fri Aug 26 2022,SPXW220826C04075000,77.11,0,64.1,67,0,0.2789,0.7205,0.0038,456,4075.00,SPXW220826P04075000,15.72,1.12,15.7,16,3,0.2735,-0.2794,0.0038,1919
Fri Aug 26 2022,SPXW220826C04080000,67.92,0,62.3,62.7,0,0.2776,0.6999,0.0039,200,4080.00,SPXW220826P04080000,16.65,0.8,17.1,17.4,2,0.2728,-0.2987,0.0039,1025
Fri Aug 26 2022,SPXW220826C04085000,79.85,0,58.8,59.3,0,0.2768,0.6806,0.004,55,4085.00,SPXW220826P04085000,20.4,0,18.6,18.9,0,0.2722,-0.3182,0.004,531
Fri Aug 26 2022,SPXW220826C04090000,57.23,-8.12,54.5,56,1,0.2761,0.6607,0.0041,164,4090.00,SPXW220826P04090000,19.8,1.2,20.3,20.6,8,0.2715,-0.3382,0.0041,574
Fri Aug 26 2022,SPXW220826C04095000,56.2,0,52.2,52.6,0,0.2754,0.6403,0.0042,69,4095.00,SPXW220826P04095000,21.81,1.66,22,22.4,100,0.2709,-0.3588,0.0042,463
Fri Aug 26 2022,SPXW220826C04100000,53,0,48,49.5,0,0.2742,0.6194,0.0043,2237,4100.00,SPXW220826P04100000,23,1.25,23.8,24.1,12,0.2694,-0.3796,0.0043,3214
Fri Aug 26 2022,SPXW220826C04105000,53.5,0,45.9,46.3,0,0.273,0.5983,0.0044,144,4105.00,SPXW220826P04105000,25.15,1.7,25.7,26.4,3,0.2691,-0.4011,0.0044,492
Fri Aug 26 2022,SPXW220826C04110000,46.85,0,42.9,43.4,0,0.2722,0.5765,0.0044,243,4110.00,SPXW220826P04110000,26.92,1.72,27.7,28.1,33,0.268,-0.4231,0.0044,906
Fri Aug 26 2022,SPXW220826C04115000,41.46,-7.29,40.2,40.5,2,0.2713,0.5544,0.0045,79,4115.00,SPXW220826P04115000,29.36,2.26,29.8,30.1,2,0.2671,-0.4453,0.0045,343
Fri Aug 26 2022,SPXW220826C04120000,41,0,36.8,37.7,0,0.2703,0.532,0.0045,348,4120.00,SPXW220826P04120000,31.55,2.45,32,32.4,3,0.2661,-0.4678,0.0046,1654
Fri Aug 26 2022,SPXW220826C04125000,36.33,-6.52,34.3,35,2,0.2692,0.5093,0.0046,519,4125.00,SPXW220826P04125000,34.09,2.94,34.4,34.8,107,0.2651,-0.4906,0.0046,1547
Fri Aug 26 2022,SPXW220826C04130000,33.1,-6.95,32.2,32.6,22,0.2684,0.4865,0.0046,587,4130.00,SPXW220826P04130000,36.5,3.1,36.8,37.1,15,0.2639,-0.5135,0.0046,1309
Fri Aug 26 2022,SPXW220826C04135000,33.55,0,29.2,30.1,0,0.2671,0.4636,0.0046,534,4135.00,SPXW220826P04135000,38.6,2.95,39.4,40.7,114,0.263,-0.5365,0.0046,1478
Fri Aug 26 2022,SPXW220826C04140000,28.08,-6.72,27,27.7,1,0.2665,0.4408,0.0046,1027,4140.00,SPXW220826P04140000,43.06,0,41.9,42.4,0,0.262,-0.5597,0.0046,1609
Fri Aug 26 2022,SPXW220826C04145000,26.21,-6.09,24.8,25.5,74,0.265,0.4178,0.0045,394,4145.00,SPXW220826P04145000,45,0,44.9,46.2,0,0.2608,-0.5826,0.0046,465
Fri Aug 26 2022,SPXW220826C04150000,23.85,-6.05,22.8,23.5,7,0.2641,0.3951,0.0045,3184,4150.00,SPXW220826P04150000,46.1,2.95,47.8,48.2,7,0.2599,-0.6054,0.0045,4008
Fri Aug 26 2022,SPXW220826C04155000,24.26,0,20.9,21.5,0,0.2631,0.3726,0.0044,287,4155.00,SPXW220826P04155000,50.08,4.13,50.9,51.3,4,0.2588,-0.6281,0.0044,564
Fri Aug 26 2022,SPXW220826C04160000,19.95,-5.55,19,19.6,4,0.262,0.3504,0.0043,932,4160.00,SPXW220826P04160000,53.22,4.47,53.7,54.2,2,0.2576,-0.6505,0.0044,1039
Fri Aug 26 2022,SPXW220826C04165000,18.7,-4.75,17.3,17.8,8,0.2612,0.3289,0.0042,259,4165.00,SPXW220826P04165000,56.72,4.97,57.2,58.9,101,0.2564,-0.6727,0.0043,402
Fri Aug 26 2022,SPXW220826C04170000,16.82,-4.68,15.7,16.3,1,0.2604,0.3074,0.0042,674,4170.00,SPXW220826P04170000,59.3,0,60.6,61.1,0,0.2558,-0.6939,0.0042,444
Fri Aug 26 2022,SPXW220826C04175000,14.71,-4.99,14.4,14.8,8,0.2595,0.2869,0.004,674,4175.00,SPXW220826P04175000,61.5,0,64,65.9,0,0.2547,-0.7146,0.004,1179
Fri Aug 26 2022,SPXW220826C04180000,13.34,-4.66,13,13.4,3,0.2595,0.2675,0.0039,983,4180.00,SPXW220826P04180000,68.31,0,66.9,68.4,0,0.2527,-0.7331,0.0039,818
Fri Aug 26 2022,SPXW220826C04185000,12.75,-3.65,11.8,12,6,0.2585,0.248,0.0038,584,4185.00,SPXW220826P04185000,68,0,70.6,72.2,0,0.2524,-0.7524,0.0038,402
Fri Aug 26 2022,SPXW220826C04190000,10.82,-4.08,10.6,10.9,17,0.2581,0.2295,0.0036,1063,4190.00,SPXW220826P04190000,75.5,0,74.4,75.9,0,0.2512,-0.7708,0.0036,485
Fri Aug 26 2022,SPXW220826C04195000,10.14,-3.36,9.4,9.7,3,0.2572,0.2114,0.0034,377,4195.00,SPXW220826P04195000,71.59,0,78.3,79.8,0,0.2511,-0.7885,0.0034,607
Fri Aug 26 2022,SPXW220826C04200000,9.2,-2.95,8.5,8.7,39,0.2565,0.1942,0.0033,5267,4200.00,SPXW220826P04200000,83.21,0,82.3,83.8,0,0.25,-0.8057,0.0033,4654
Fri Aug 26 2022,SPXW220826C04205000,8,-3,7.5,7.8,6,0.2564,0.1785,0.0031,1600,4205.00,SPXW220826P04205000,77.38,0,86.3,87.9,0,0.2484,-0.822,0.0031,566
Fri Aug 26 2022,SPXW220826C04210000,7.23,-2.57,6.6,6.9,6,0.2555,0.1627,0.003,882,4210.00,SPXW220826P04210000,83.17,0,89.7,92.1,0,0.247,-0.8372,0.003,393
Fri Aug 26 2022,SPXW220826C04215000,6.47,-2.33,5.9,6.2,5,0.2548,0.1481,0.0028,382,4215.00,SPXW220826P04215000,85.13,0,94.7,96.4,0,0.2457,-0.8518,0.0028,306
Fri Aug 26 2022,SPXW220826C04220000,5.7,-2.2,5.2,5.5,14,0.2545,0.1346,0.0026,871,4220.00,SPXW220826P04220000,89.37,0,99,100.6,0,0.2455,-0.8653,0.0026,475
Fri Aug 26 2022,SPXW220826C04225000,5.1,-1.9,4.6,4.8,114,0.2532,0.1211,0.0024,1183,4225.00,SPXW220826P04225000,102.2,7.05,103.3,104.9,10,0.2443,-0.8788,0.0024,893
Fri Aug 26 2022,SPXW220826C04230000,4.45,-1.75,4,4.2,2,0.2532,0.1097,0.0023,3511,4230.00,SPXW220826P04230000,107.42,0,107.9,109.4,0,0.2428,-0.8903,0.0023,1644
Fri Aug 26 2022,SPXW220826C04235000,5.5,0,3.5,3.7,0,0.2523,0.0981,0.0021,360,4235.00,SPXW220826P04235000,111.92,0,112.3,113.7,0,0.2399,-0.9018,0.0021,359
Fri Aug 26 2022,SPXW220826C04240000,3.33,-1.47,3,3.2,4,0.2512,0.0873,0.0019,838,4240.00,SPXW220826P04240000,116.6,8.6,116.8,118.4,10,0.2387,-0.9126,0.0019,370
Fri Aug 26 2022,SPXW220826C04245000,2.88,-1.32,2.65,2.75,5,0.2511,0.0782,0.0018,804,4245.00,SPXW220826P04245000,122.63,0,121.3,123,0,0.2373,-0.9217,0.0018,235
Fri Aug 26 2022,SPXW220826C04250000,2.35,-1.35,2.3,2.4,21,0.2499,0.069,0.0016,3611,4250.00,SPXW220826P04250000,121.3,0,126,127.6,0,0.2346,-0.9309,0.0016,1353
Fri Aug 26 2022,SPXW220826C04255000,2.05,-1.15,1.95,2.05,2,0.2495,0.0611,0.0015,376,4255.00,SPXW220826P04255000,125.15,0,130.6,132.3,0,0.2316,-0.9388,0.0015,164
Fri Aug 26 2022,SPXW220826C04260000,1.75,-1.05,1.7,1.8,48,0.2487,0.0536,0.0013,2443,4260.00,SPXW220826P04260000,124.7,0,135.4,137,0,0.2285,-0.9463,0.0013,270
Fri Aug 26 2022,SPXW220826C04265000,1.62,-0.83,1.45,1.55,149,0.2484,0.0472,0.0012,2460,4265.00,SPXW220826P04265000,126.86,0,140.1,141.7,0,0.2275,-0.9527,0.0012,123
Fri Aug 26 2022,SPXW220826C04270000,1.4,-0.7,1.2,1.3,12,0.2474,0.0413,0.0011,493,4270.00,SPXW220826P04270000,139.1,0,144.9,146.7,0,0.2225,-0.9587,0.0011,294
Fri Aug 26 2022,SPXW220826C04275000,1.2,-0.625,1.05,1.15,11,0.2467,0.0358,0.001,3106,4275.00,SPXW220826P04275000,145.91,0,148.7,151.4,0,0.2172,-0.9641,0.001,639
Fri Aug 26 2022,SPXW220826C04280000,0.95,-0.625,0.85,0.95,15,0.2481,0.0321,0.0009,826,4280.00,SPXW220826P04280000,145.4,0,154.5,156.2,0,0.2163,-0.9678,0.0009,460
Fri Aug 26 2022,SPXW220826C04285000,0.88,-0.47,0.75,0.85,10,0.2464,0.0272,0.0008,650,4285.00,SPXW220826P04285000,150.12,0,159.4,161.2,0,0.2029,-0.9727,0.0008,550
Fri Aug 26 2022,SPXW220826C04290000,0.73,-0.445,0.6,0.7,10,0.2475,0.0241,0.0007,832,4290.00,SPXW220826P04290000,137.66,0,164.3,165.9,0,0.1795,-0.9758,0.0007,235
Fri Aug 26 2022,SPXW220826C04295000,0.63,-0.37,0.5,0.6,8,0.2465,0.0204,0.0006,514,4295.00,SPXW220826P04295000,147.12,0,167.6,172.9,0,0,-0.9795,0.0006,253
Fri Aug 26 2022,SPXW220826C04300000,0.5,-0.375,0.45,0.5,4,0.2472,0.018,0.0006,5735,4300.00,SPXW220826P04300000,168.27,0,172.5,177.5,0,0,-0.9819,0.0006,678
Fri Aug 26 2022,SPXW220826C04305000,0.7,0,0.35,0.45,0,0.2453,0.0149,0.0005,700,4305.00,SPXW220826P04305000,170.2,0,177.4,182.8,0,0,-0.9851,0.0005,58
Fri Aug 26 2022,SPXW220826C04310000,0.31,-0.315,0.25,0.35,1,0.2445,0.0124,0.0004,1544,4310.00,SPXW220826P04310000,174.19,0,184,185.5,0,0,-0.9875,0.0004,232
Fri Aug 26 2022,SPXW220826C04315000,0.5,0,0.2,0.3,0,0.2419,0.0099,0.0003,646,4315.00,SPXW220826P04315000,142.27,0,188.9,190.5,0,0,-0.99,0.0003,38
Fri Aug 26 2022,SPXW220826C04320000,0.25,-0.2,0.15,0.25,23,0.2405,0.0082,0.0003,641,4320.00,SPXW220826P04320000,182,0,193.9,195.4,0,0,-0.9918,0.0003,149
Fri Aug 26 2022,SPXW220826C04325000,0.2,-0.2,0.15,0.2,7,0.2423,0.0072,0.0002,2446,4325.00,SPXW220826P04325000,174.82,0,198.8,200.3,0,0,-0.9927,0.0002,42
Fri Aug 26 2022,SPXW220826C04330000,0.16,-0.19,0.1,0.2,16,0.243,0.0062,0.0002,747,4330.00,SPXW220826P04330000,195.32,0,203.8,205.4,0,0,-0.9937,0.0002,62
Fri Aug 26 2022,SPXW220826C04335000,0.18,-0.12,0.05,0.15,9,0.2432,0.0053,0.0002,1385,4335.00,SPXW220826P04335000,198.16,0,208.8,210.3,0,0,-0.9946,0.0002,28
Fri Aug 26 2022,SPXW220826C04340000,0.13,-0.095,0.05,0.15,1,0.2425,0.0043,0.0002,596,4340.00,SPXW220826P04340000,201,0,213.8,215.2,0,0,-0.9956,0.0002,91
Fri Aug 26 2022,SPXW220826C04345000,0.13,-0.07,0.05,0.15,5,0.2474,0.0043,0.0001,392,4345.00,SPXW220826P04345000,111.29,0,218.7,220.3,0,0,-0.9957,0.0002,11
Fri Aug 26 2022,SPXW220826C04350000,0.1,-0.075,0.05,0.15,6,0.2526,0.0042,0.0001,2312,4350.00,SPXW220826P04350000,211.05,0,223.7,225.3,0,0,-0.9957,0.0001,114
Fri Aug 26 2022,SPXW220826C04355000,0.12,-0.03,0.05,0.15,10,0.2573,0.0041,0.0001,597,4355.00,SPXW220826P04355000,205.59,0,228.7,230.3,0,0,-0.9958,0.0001,2
Fri Aug 26 2022,SPXW220826C04360000,0.1,-0.025,0.05,0.15,6,0.2622,0.004,0.0001,1004,4360.00,SPXW220826P04360000,134.77,0,233.7,235.2,0,0,-0.9959,0.0001,31
Fri Aug 26 2022,SPXW220826C04365000,0.15,0,0.05,0.1,0,0.2595,0.0031,0.0001,392,4365.00,SPXW220826P04365000,0,0,238.7,240.2,0,0,-0.9968,0.0001,0
Fri Aug 26 2022,SPXW220826C04370000,0.09,0,0.05,0.1,0,0.2643,0.0031,0.0001,983,4370.00,SPXW220826P04370000,212.25,0,243.7,245.2,0,0,-0.9968,0.0001,11
Fri Aug 26 2022,SPXW220826C04375000,0.05,0,0.05,0.1,0,0.269,0.003,0.0001,1620,4375.00,SPXW220826P04375000,209.55,0,248.7,250.2,0,0,-0.9969,0.0001,3
Fri Aug 26 2022,SPXW220826C04380000,0.07,-0.03,0,0.1,5,0.2635,0.0021,0.0001,656,4380.00,SPXW220826P04380000,223.16,0,253.7,255.2,0,0,-0.9978,0.0001,24
Fri Aug 26 2022,SPXW220826C04385000,0.1,0,0,0.1,0,0.2681,0.0021,0.0001,755,4385.00,SPXW220826P04385000,0,0,258.6,260.2,0,0,-0.9978,0.0001,0
Fri Aug 26 2022,SPXW220826C04390000,0.1,0,0,0.1,0,0.2727,0.0021,0.0001,476,4390.00,SPXW220826P04390000,0,0,263.6,265.2,0,0,-0.9978,0.0001,0
Fri Aug 26 2022,SPXW220826C04395000,0.1,0,0,0.1,0,0.2772,0.002,0.0001,263,4395.00,SPXW220826P04395000,0,0,268.6,270.2,0,0,-0.9979,0.0001,0
Fri Aug 26 2022,SPXW220826C04400000,0.07,0,0,0.1,0,0.2817,0.002,0.0001,8197,4400.00,SPXW220826P04400000,265.63,0,273.6,275.2,0,0,-0.9979,0.0001,135
Fri Aug 26 2022,SPXW220826C04405000,0.05,0,0,0.1,0,0.2862,0.002,0.0001,203,4405.00,SPXW220826P04405000,152.12,0,278.6,280.2,0,0,-0.9979,0.0001,3
Fri Aug 26 2022,SPXW220826C04410000,0.05,0,0,0.1,0,0.2908,0.002,0.0001,473,4410.00,SPXW220826P04410000,122.5,0,283.6,285.2,0,0,-0.998,0.0001,1
Fri Aug 26 2022,SPXW220826C04415000,0.05,0,0,0.1,0,0.2953,0.0019,0.0001,297,4415.00,SPXW220826P04415000,0,0,288.6,290.2,0,0,-0.998,0.0001,0
Fri Aug 26 2022,SPXW220826C04420000,0.05,0,0,0.1,0,0.2997,0.0019,0.0001,813,4420.00,SPXW220826P04420000,285.58,0,293.6,295.2,0,0,-0.998,0.0001,25
Fri Aug 26 2022,SPXW220826C04425000,0.05,0,0,0.1,0,0.3042,0.0019,0.0001,917,4425.00,SPXW220826P04425000,221.22,0,298.6,300.2,0,0,-0.998,0.0001,2
Fri Aug 26 2022,SPXW220826C04430000,0.05,0,0,0.1,0,0.3087,0.0019,0.0001,228,4430.00,SPXW220826P04430000,171,0,303.6,305.2,0,0,-0.9981,0.0001,3
Fri Aug 26 2022,SPXW220826C04435000,0.05,0,0,0.1,0,0.3131,0.0018,0.0001,305,4435.00,SPXW220826P04435000,0,0,308.6,310.2,0,0,-0.9981,0.0001,0
